OriginStationID,OriginStationName,DestinationStationID,DestinationStationName,TrainType,Fares,TravelTime,TravelDistance,SrcUpdateTime,UpdateTime,VersionID
110,"{'Zh_tw': '市政府', 'En': 'Taichung City Hall'}",117,"{'Zh_tw': '九德', 'En': 'Jiude'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",14,6.513,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
110,"{'Zh_tw': '市政府', 'En': 'Taichung City Hall'}",118,"{'Zh_tw': '烏日', 'En': 'Wuri'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 7, 'Price': 15}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}]",16,7.545,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
110,"{'Zh_tw': '市政府', 'En': 'Taichung City Hall'}",119,"{'Zh_tw': '高鐵臺中站', 'En': 'HSR Taichung Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 7, 'Price': 15}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}]",18,8.611,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",103a,"{'Zh_tw': '北屯總站', 'En': 'Beitun Main Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 35}, {'TicketType': 1, 'FareClass': 4, 'Price': 17}, {'TicketType': 1, 'FareClass': 5, 'Price': 17}, {'TicketType': 1, 'FareClass': 7, 'Price': 17}, {'TicketType': 3, 'FareClass': 1, 'Price': 35}]",19,9.395,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",103,"{'Zh_tw': '舊社', 'En': 'Jiushe'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 7, 'Price': 15}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}]",17,8.368,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",104,"{'Zh_tw': '松竹', 'En': 'Songzhu'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 7, 'Price': 15}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}]",15,7.69,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",105,"{'Zh_tw': '四維國小', 'En': 'Sihwei Elementary School'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",12,6.038,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",106,"{'Zh_tw': '文心崇德', 'En': 'Wenxin Chongde'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",10,5.175,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",107,"{'Zh_tw': '文心中清', 'En': 'Wenxin Zhongqing'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",8,3.703,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",108,"{'Zh_tw': '文華高中', 'En': 'Wenhua Senior High School'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",6,2.64,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",109,"{'Zh_tw': '文心櫻花', 'En': 'Wenxin Yinghua'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",4,1.824,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",110,"{'Zh_tw': '市政府', 'En': 'Taichung City Hall'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",2,1.02,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",2,0.856,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",3,1.397,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",114,"{'Zh_tw': '豐樂公園', 'En': 'Feng-le Park'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",5,2.275,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",115,"{'Zh_tw': '大慶', 'En': 'Daqing'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",8,3.882,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",116,"{'Zh_tw': '九張犁', 'En': 'Jiuzhangli'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",10,4.803,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",117,"{'Zh_tw': '九德', 'En': 'Jiude'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",12,5.493,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",118,"{'Zh_tw': '烏日', 'En': 'Wuri'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",14,6.525,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",119,"{'Zh_tw': '高鐵臺中站', 'En': 'HSR Taichung Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 7, 'Price': 15}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}]",16,7.591,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",103a,"{'Zh_tw': '北屯總站', 'En': 'Beitun Main Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 35}, {'TicketType': 1, 'FareClass': 4, 'Price': 17}, {'TicketType': 1, 'FareClass': 5, 'Price': 17}, {'TicketType': 1, 'FareClass': 7, 'Price': 17}, {'TicketType': 3, 'FareClass': 1, 'Price': 35}]",21,10.251,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",103,"{'Zh_tw': '舊社', 'En': 'Jiushe'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 35}, {'TicketType': 1, 'FareClass': 4, 'Price': 17}, {'TicketType': 1, 'FareClass': 5, 'Price': 17}, {'TicketType': 1, 'FareClass': 7, 'Price': 17}, {'TicketType': 3, 'FareClass': 1, 'Price': 35}]",19,9.224,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",104,"{'Zh_tw': '松竹', 'En': 'Songzhu'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 7, 'Price': 15}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}]",17,8.546,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",105,"{'Zh_tw': '四維國小', 'En': 'Sihwei Elementary School'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",14,6.894,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",106,"{'Zh_tw': '文心崇德', 'En': 'Wenxin Chongde'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",12,6.031,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",107,"{'Zh_tw': '文心中清', 'En': 'Wenxin Zhongqing'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",10,4.559,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",108,"{'Zh_tw': '文華高中', 'En': 'Wenhua Senior High School'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",8,3.496,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",109,"{'Zh_tw': '文心櫻花', 'En': 'Wenxin Yinghua'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",6,2.68,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",110,"{'Zh_tw': '市政府', 'En': 'Taichung City Hall'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",4,1.876,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",2,0.856,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",2,0.541,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",114,"{'Zh_tw': '豐樂公園', 'En': 'Feng-le Park'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",3,1.419,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",115,"{'Zh_tw': '大慶', 'En': 'Daqing'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",6,3.026,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",116,"{'Zh_tw': '九張犁', 'En': 'Jiuzhangli'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",8,3.947,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",117,"{'Zh_tw': '九德', 'En': 'Jiude'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",10,4.637,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",118,"{'Zh_tw': '烏日', 'En': 'Wuri'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",12,5.669,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",119,"{'Zh_tw': '高鐵臺中站', 'En': 'HSR Taichung Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",14,6.735,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",103a,"{'Zh_tw': '北屯總站', 'En': 'Beitun Main Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 35}, {'TicketType': 1, 'FareClass': 4, 'Price': 17}, {'TicketType': 1, 'FareClass': 5, 'Price': 17}, {'TicketType': 1, 'FareClass': 7, 'Price': 17}, {'TicketType': 3, 'FareClass': 1, 'Price': 35}]",23,10.792,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",103,"{'Zh_tw': '舊社', 'En': 'Jiushe'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 35}, {'TicketType': 1, 'FareClass': 4, 'Price': 17}, {'TicketType': 1, 'FareClass': 5, 'Price': 17}, {'TicketType': 1, 'FareClass': 7, 'Price': 17}, {'TicketType': 3, 'FareClass': 1, 'Price': 35}]",20,9.765,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",104,"{'Zh_tw': '松竹', 'En': 'Songzhu'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 35}, {'TicketType': 1, 'FareClass': 4, 'Price': 17}, {'TicketType': 1, 'FareClass': 5, 'Price': 17}, {'TicketType': 1, 'FareClass': 7, 'Price': 17}, {'TicketType': 3, 'FareClass': 1, 'Price': 35}]",18,9.087,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",105,"{'Zh_tw': '四維國小', 'En': 'Sihwei Elementary School'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 7, 'Price': 15}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}]",16,7.435,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",106,"{'Zh_tw': '文心崇德', 'En': 'Wenxin Chongde'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",14,6.572,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",107,"{'Zh_tw': '文心中清', 'En': 'Wenxin Zhongqing'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",11,5.1,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",108,"{'Zh_tw': '文華高中', 'En': 'Wenhua Senior High School'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",9,4.037,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",109,"{'Zh_tw': '文心櫻花', 'En': 'Wenxin Yinghua'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",8,3.221,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",110,"{'Zh_tw': '市政府', 'En': 'Taichung City Hall'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",6,2.417,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",111,"{'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",3,1.397,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",112,"{'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",2,0.541,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",114,"{'Zh_tw': '豐樂公園', 'En': 'Feng-le Park'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",2,0.878,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",115,"{'Zh_tw': '大慶', 'En': 'Daqing'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",5,2.485,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",116,"{'Zh_tw': '九張犁', 'En': 'Jiuzhangli'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",7,3.406,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",117,"{'Zh_tw': '九德', 'En': 'Jiude'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 7, 'Price': 10}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}]",8,4.096,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
113,"{'Zh_tw': '南屯', 'En': 'Nantun'}",118,"{'Zh_tw': '烏日', 'En': 'Wuri'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 4, 'Price': 12}, {'TicketType': 1, 'FareClass': 5, 'Price': 12}, {'TicketType': 1, 'FareClass': 7, 'Price': 12}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}]",10,5.128,2021-07-05T14:16:31+08:00,2023-06-24T09:38:00+08:00,422
